"model","experiment","ensemble","variable","year","value","units"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2019,0.000411432678450936,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2020,0.000414231073258547,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2021,0.000416881438196394,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2022,0.000419713089907721,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2023,0.000422590006460205,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2024,0.000425341094458003,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2025,0.000427957791797605,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2026,0.000430457251370472,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2027,0.000432972721184117,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2028,0.000435470130193295,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2029,0.000437993632709488,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2030,0.000440350100913441,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2031,0.000442502389907385,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2032,0.000444920157083582,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2033,0.000447005469721431,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2034,0.000449110737680721,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2035,0.000451280118739943,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2036,0.000453118344483716,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2037,0.000455059732699912,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2038,0.000456867476534416,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2039,0.000458557874724317,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2040,0.00046031149341666,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2041,0.000461758417840205,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2042,0.000463289901761565,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2043,0.000464800735353056,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2044,0.000466026658047255,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2045,0.000467392936633115,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2046,0.000468527059087446,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2047,0.000469695547522191,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2048,0.000470676148373319,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2049,0.000471706814100454,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2050,0.000472701148672011,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2051,0.000473460141654629,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2052,0.000474337305081424,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2053,0.000474949025304286,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2054,0.000475546153476848,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2055,0.000476052634299678,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2056,0.00047667530430403,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2057,0.00047715986815331,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2058,0.000477632933904251,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2059,0.000477730893186034,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2060,0.000478053203832207,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2061,0.000478229529869392,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2062,0.000478402613778623,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2063,0.000478554662171386,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2064,0.000478888176859996,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2065,0.000478810156899801,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2066,0.00047868476485366,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2067,0.000478658414764281,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2068,0.000478515551877068,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2069,0.000478314287746421,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2070,0.000478215069516419,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2071,0.000478100414951846,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2072,0.000477878260034669,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2073,0.000477401912441024,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2074,0.000477102527963283,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2075,0.000476546927392191,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2076,0.000475944113932481,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2077,0.000475227874413401,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2078,0.000474823836129055,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2079,0.000474051076801792,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2080,0.000473234460015363,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2081,0.00047251445974411,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2082,0.000471516970363028,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2083,0.000470785526217012,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2084,0.000469696556141385,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2085,0.000468890906430372,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2086,0.000467861979891408,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2087,0.000466622643831702,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2088,0.000465551315724626,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2089,0.00046457191381227,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2090,0.000463301967375415,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2091,0.0004621394014478,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2092,0.000461024365008892,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2093,0.000459785744379414,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2094,0.000458647142594326,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2095,0.000457445542291252,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2096,0.00045625756075905,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2097,0.000455329566897119,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2098,0.000454137781622762,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2099,0.000453026585016994,"mol mol-1"
"CNRM-ESM2-1","ssp126","r2i1p1f2","co2",2100,0.000451895807443771,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2015,0.000400649322795709,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2016,0.000403410756273453,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2017,0.000405872532848804,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2018,0.000408536693278089,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2019,0.000411391440481398,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2020,0.000414269957059792,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2021,0.000417222337560085,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2022,0.000419974758637864,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2023,0.00042287085153201,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2024,0.000425864730287978,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2025,0.000428876452995685,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2026,0.000431835414339557,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2027,0.000434960786637593,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2028,0.000437859360912226,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2029,0.000440939990914154,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2030,0.000443903867648615,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2031,0.000447106991720644,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2032,0.000450061781945088,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2033,0.000453129418625759,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2034,0.000456459738071137,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2035,0.000459497348504611,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2036,0.000462683666296165,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2037,0.000465710968672221,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2038,0.000469013595065034,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2039,0.000472264805059976,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2040,0.000475345357824259,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2041,0.00047854638223114,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2042,0.000481551506798038,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2043,0.000484880202196853,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2044,0.00048809392103207,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2045,0.000491375565374668,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2046,0.000494335478576203,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2047,0.000497779014107799,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2048,0.000500715026742233,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2049,0.000504011752995122,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2050,0.000507197202600564,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2051,0.00051023322041661,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2052,0.000513500390587572,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2053,0.00051663529774552,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2054,0.000519743094051368,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2055,0.000522930034651498,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2056,0.00052604054859138,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2057,0.000529083488511377,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2058,0.00053209878255687,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2059,0.000535183925968438,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2060,0.000538168462761222,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2061,0.000540941145823304,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2062,0.00054408355587166,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2063,0.000546847362908472,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2064,0.000549580208892296,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2065,0.000552560769109735,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2066,0.000555303131023652,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2067,0.000558004237868223,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2068,0.000560719866471516,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2069,0.000563268149784836,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2070,0.00056591295292551,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2071,0.000568340621499232,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2072,0.000570842907541259,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2073,0.000573110689174674,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2074,0.000575528063229144,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2075,0.000578051987350876,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2076,0.00058011834064098,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2077,0.000582064569418696,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2078,0.000584271507704486,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2079,0.000586315742538898,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2080,0.000588207451973152,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2081,0.000589983539332978,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2082,0.000591689839911177,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2083,0.00059337326707579,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2084,0.000595134296501964,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2085,0.000596401510885057,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2086,0.000597800608669102,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2087,0.000599268370822117,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2088,0.000600177780866997,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2089,0.000601259075881742,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2090,0.000602514930707301,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2091,0.000603122971598033,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2092,0.000603953904670307,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2093,0.000604614228750785,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2094,0.000605446233140896,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2095,0.000606092811736864,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2096,0.000606581613110315,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2097,0.000607044180420654,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2098,0.00060763053546153,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2099,0.000608171871410028,"mol mol-1"
"CNRM-ESM2-1","ssp245","r2i1p1f2","co2",2100,0.000608326848358572,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2015,0.000400465254591105,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2016,0.000403317944993336,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2017,0.000405954596835243,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2018,0.000408847391231386,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2019,0.000411618077368561,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2020,0.000414566325010977,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2021,0.000417519235819312,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2022,0.000420888024925191,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2023,0.000424112540884865,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2024,0.000427500746203104,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2025,0.000430912801247393,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2026,0.000434489066138556,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2027,0.000438142504822326,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2028,0.00044199647405209,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2029,0.000446100202192335,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2030,0.000449970185914224,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2031,0.000454123545894857,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2032,0.000458365195545753,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2033,0.000462808685453325,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2034,0.0004672079039684,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2035,0.000471743896780531,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2036,0.00047662507116413,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2037,0.00048161788739616,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2038,0.000486648869877542,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2039,0.000491819859999853,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2040,0.000497212057908042,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2041,0.000502458876043357,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2042,0.000508004332684238,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2043,0.000513884966164412,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2044,0.000519651372171028,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2045,0.000526037228791911,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2046,0.000532112131451086,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2047,0.000538401096971793,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2048,0.000545075018330197,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2049,0.000551606353815409,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2050,0.000558404697849606,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2051,0.000565519933588746,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2052,0.000572312705654747,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2053,0.000580016743321885,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2054,0.000587382594591961,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2055,0.000595479820042005,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2056,0.000603163584076708,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2057,0.000611488718168874,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2058,0.000619663245997745,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2059,0.000628235100253697,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2060,0.000636901342444821,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2061,0.000646058433733291,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2062,0.000655163472671482,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2063,0.000664533051118357,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2064,0.000674270604613008,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2065,0.000684220232756676,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2066,0.000693893195306601,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2067,0.000704065020658446,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2068,0.000714568499819914,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2069,0.000725539021966406,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2070,0.000736088993237444,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2071,0.0007474100099629,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2072,0.000758653585514125,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2073,0.000770003945724745,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2074,0.000781862232479921,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2075,0.000793696406298306,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2076,0.000805595269478494,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2077,0.000817668570826499,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2078,0.000829727683947181,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2079,0.000842793545251461,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2080,0.000855761513044047,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2081,0.0008685191776818,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2082,0.000881683779177438,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2083,0.000894999942591925,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2084,0.000908564467643677,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2085,0.000922252728081673,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2086,0.000936077085431379,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2087,0.000949386635493825,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2088,0.000962888202522134,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2089,0.000976958915858708,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2090,0.00099047580370692,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2091,0.00100424598929003,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2092,0.00101805306492007,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2093,0.00103217276325369,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2094,0.00104578380665193,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2095,0.00106029600000486,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2096,0.00107380331361911,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2097,0.0010873832407408,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2098,0.00110150943709551,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2099,0.00111497249487973,"mol mol-1"
"CNRM-ESM2-1","ssp585","r2i1p1f2","co2",2100,0.00112921682613193,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1850,0.00028725147004735,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1851,0.00028881208884491,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1852,0.000290671550473315,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1853,0.000292816939851251,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1854,0.000295116060247637,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1855,0.000297626228572586,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1856,0.000300261314138703,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1857,0.000303093103042405,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1858,0.000305853055338244,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1859,0.000308772088287322,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1860,0.00031172342078147,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1861,0.000314796217988886,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1862,0.000317829457328653,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1863,0.000321093166261612,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1864,0.000324287276871792,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1865,0.000327519443766915,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1866,0.000330664280110476,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1867,0.000334011063193225,"mol mol-1"
"CNRM-ESM2-1","1pctCO2","r3i1p1f2","co2",1868,0.00033736770497348,"mol mol-1"
